"End","count"
"2023-02-02 13:22:02.0","3222"
"2023-02-02 13:22:03.0","3150"
"2023-02-02 13:22:04.0","3169"
"2023-02-02 13:22:05.0","3150"
"2023-02-02 13:22:06.0","3259"
"2023-02-02 13:22:07.0","3223"
"2023-02-02 13:22:08.0","3324"
"2023-02-02 13:22:09.0","3128"
"2023-02-02 13:22:10.0","3199"
"2023-02-02 13:22:11.0","3195"
"2023-02-02 13:22:12.0","3149"
"2023-02-02 13:22:13.0","3387"
"2023-02-02 13:22:14.0","3090"
"2023-02-02 13:22:15.0","3171"
"2023-02-02 13:22:16.0","3257"
"2023-02-02 13:22:17.0","3214"
"2023-02-02 13:22:18.0","3190"
"2023-02-02 13:22:19.0","3242"
"2023-02-02 13:22:20.0","3297"
"2023-02-02 13:22:21.0","3321"
"2023-02-02 13:22:22.0","3265"
"2023-02-02 13:22:23.0","3283"
"2023-02-02 13:22:24.0","3343"
"2023-02-02 13:22:25.0","3336"
"2023-02-02 13:22:26.0","3341"
"2023-02-02 13:22:27.0","3351"
"2023-02-02 13:22:28.0","3290"
"2023-02-02 13:22:29.0","3333"
"2023-02-02 13:22:30.0","3297"
"2023-02-02 13:22:31.0","3207"
"2023-02-02 13:22:32.0","3310"
"2023-02-02 13:22:33.0","3209"
"2023-02-02 13:22:34.0","3300"
"2023-02-02 13:22:35.0","3408"
"2023-02-02 13:22:36.0","3342"
"2023-02-02 13:22:37.0","3409"
"2023-02-02 13:22:38.0","3346"
"2023-02-02 13:22:39.0","3367"
"2023-02-02 13:22:40.0","3312"
"2023-02-02 13:22:41.0","3298"
"2023-02-02 13:22:42.0","3224"
"2023-02-02 13:22:43.0","3353"
"2023-02-02 13:22:44.0","3299"
"2023-02-02 13:22:45.0","3257"
"2023-02-02 13:22:46.0","3252"
"2023-02-02 13:22:47.0","3302"
"2023-02-02 13:22:48.0","3329"
"2023-02-02 13:22:49.0","3408"
"2023-02-02 13:22:50.0","3408"
"2023-02-02 13:22:51.0","3380"
"2023-02-02 13:22:52.0","3339"
"2023-02-02 13:22:53.0","3471"
"2023-02-02 13:22:54.0","3445"
"2023-02-02 13:22:55.0","3385"
"2023-02-02 13:22:56.0","3371"
"2023-02-02 13:22:57.0","3376"
"2023-02-02 13:22:58.0","3443"
"2023-02-02 13:22:59.0","3540"
"2023-02-02 13:23:00.0","3367"
"2023-02-02 13:23:01.0","3575"
"2023-02-02 13:23:02.0","3535"
"2023-02-02 13:23:03.0","3647"
"2023-02-02 13:23:04.0","3707"
"2023-02-02 13:23:05.0","3662"
"2023-02-02 13:23:06.0","3842"
"2023-02-02 13:23:07.0","3830"
"2023-02-02 13:23:08.0","3996"
"2023-02-02 13:23:09.0","4086"
"2023-02-02 13:23:10.0","4139"
"2023-02-02 13:23:11.0","4311"
"2023-02-02 13:23:12.0","4512"
"2023-02-02 13:23:13.0","4879"
"2023-02-02 13:23:14.0","5224"
"2023-02-02 13:23:15.0","5254"
"2023-02-02 13:23:16.0","5237"
"2023-02-02 13:23:17.0","5274"
"2023-02-02 13:23:18.0","5167"
"2023-02-02 13:23:19.0","5082"
"2023-02-02 13:23:20.0","5207"
"2023-02-02 13:23:21.0","4972"
"2023-02-02 13:23:22.0","3888"
"2023-02-02 13:23:23.0","1993"
"2023-02-02 13:23:24.0","580"
"2023-02-02 13:23:25.0","255"
"2023-02-02 13:23:26.0","275"
"2023-02-02 13:23:27.0","293"
"2023-02-02 13:23:28.0","366"
"2023-02-02 13:23:29.0","282"
"2023-02-02 13:23:30.0","546"
"2023-02-02 13:23:31.0","1225"
"2023-02-02 13:23:32.0","1727"
"2023-02-02 13:23:33.0","1857"
"2023-02-02 13:23:34.0","1867"
"2023-02-02 13:23:35.0","1816"
"2023-02-02 13:23:36.0","1473"
"2023-02-02 13:23:37.0","843"
"2023-02-02 13:23:38.0","751"
"2023-02-02 13:23:39.0","918"
"2023-02-02 13:23:40.0","1630"
"2023-02-02 13:23:41.0","1554"
"2023-02-02 13:23:42.0","1301"
"2023-02-02 13:23:43.0","1237"
"2023-02-02 13:23:44.0","1470"
"2023-02-02 13:23:45.0","1013"
"2023-02-02 13:23:46.0","444"
"2023-02-02 13:23:47.0","487"
"2023-02-02 13:23:48.0","487"
"2023-02-02 13:23:49.0","489"
"2023-02-02 13:23:50.0","541"
"2023-02-02 13:23:51.0","598"
"2023-02-02 13:23:52.0","309"
"2023-02-02 13:23:53.0","275"
"2023-02-02 13:23:54.0","216"
"2023-02-02 13:23:55.0","208"
"2023-02-02 13:23:56.0","256"
"2023-02-02 13:23:57.0","252"
"2023-02-02 13:23:58.0","90"
"2023-02-02 13:23:59.0","108"
"2023-02-02 13:24:00.0","216"
"2023-02-02 13:24:01.0","446"
"2023-02-02 13:24:02.0","523"
"2023-02-02 13:24:03.0","650"
"2023-02-02 13:24:04.0","713"
"2023-02-02 13:24:05.0","744"
"2023-02-02 13:24:06.0","804"
"2023-02-02 13:24:07.0","672"
"2023-02-02 13:24:08.0","442"
"2023-02-02 13:24:09.0","452"
"2023-02-02 13:24:10.0","359"
"2023-02-02 13:24:11.0","194"
"2023-02-02 13:24:12.0","77"
"2023-02-02 13:24:13.0","21"
"2023-02-02 13:24:14.0","214"
"2023-02-02 13:24:15.0","359"
"2023-02-02 13:24:16.0","297"
"2023-02-02 13:24:17.0","222"
"2023-02-02 13:24:18.0","135"
"2023-02-02 13:24:19.0","11"
"2023-02-02 13:24:20.0","203"
"2023-02-02 13:24:21.0","256"
"2023-02-02 13:24:22.0","525"
"2023-02-02 13:24:23.0","520"
"2023-02-02 13:24:24.0","424"
"2023-02-02 13:24:25.0","413"
"2023-02-02 13:24:26.0","372"
"2023-02-02 13:24:27.0","221"
"2023-02-02 13:24:28.0","240"
"2023-02-02 13:24:29.0","227"
"2023-02-02 13:24:30.0","392"
"2023-02-02 13:24:31.0","573"
"2023-02-02 13:24:32.0","427"
"2023-02-02 13:24:33.0","452"
"2023-02-02 13:24:34.0","316"
"2023-02-02 13:24:35.0","133"
"2023-02-02 13:24:36.0","347"
"2023-02-02 13:24:37.0","433"
"2023-02-02 13:24:38.0","651"
"2023-02-02 13:24:39.0","390"
"2023-02-02 13:24:40.0","144"
"2023-02-02 13:24:41.0","10"
"2023-02-02 13:24:44.0","64"
"2023-02-02 13:24:45.0","78"
"2023-02-02 13:24:46.0","77"
"2023-02-02 13:24:47.0","137"
"2023-02-02 13:24:48.0","86"
"2023-02-02 13:24:49.0","75"
"2023-02-02 13:24:52.0","159"
"2023-02-02 13:24:53.0","197"
"2023-02-02 13:24:54.0","96"
"2023-02-02 13:24:55.0","96"
"2023-02-02 13:24:56.0","33"
